[19/Feb/2014:21:58:38 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:21:58:39 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4013
[19/Feb/2014:21:59:55 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4010
[19/Feb/2014:21:59:55 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:21:59:55 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" -
[19/Feb/2014:21:59:55 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:21:59:55 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4010
[19/Feb/2014:22:01:52 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4051
[19/Feb/2014:22:01:52 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:22:01:52 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" 29310
[19/Feb/2014:22:01:52 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:22:01:53 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4051
[19/Feb/2014:22:03:21 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4051
[19/Feb/2014:22:03:21 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" -
[19/Feb/2014:22:03:21 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:22:03:21 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:22:03:21 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4051
[19/Feb/2014:22:04:19 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4051
[19/Feb/2014:22:04:19 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" -
[19/Feb/2014:22:04:19 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:22:04:19 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:22:04:19 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4051
[19/Feb/2014:22:04:46 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4051
